month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest
2,22,857,-3,1125,9,DL,181,LGA,DTW
9,7,1126,-4,1252,-17,EV,5309,LGA,BGR
1,29,2120,-5,2227,-13,MQ,4449,JFK,DCA
3,19,1812,101,2010,96,EV,4411,EWR,MEM
3,13,1810,35,2016,13,DL,884,LGA,DEN
11,4,1656,-4,1905,-8,9E,3932,EWR,CVG
10,30,1153,-6,1258,-11,MQ,3386,JFK,DCA
7,8,619,17,724,-4,UA,1492,EWR,ORD
3,30,558,-2,703,-17,WN,871,EWR,MDW
11,18,1111,-1,1222,-21,UA,775,EWR,ORD
9,17,1740,44,2011,10,UA,1554,EWR,PDX
4,23,1815,20,2059,9,DL,1585,LGA,MCO
12,20,1955,-5,2118,8,AA,2314,JFK,BOS
11,14,1905,15,2044,19,MQ,3674,LGA,CLE
6,6,646,-2,932,-4,UA,1627,EWR,PBI
3,22,1421,-4,1745,-5,UA,257,JFK,SFO
1,16,1513,78,1644,74,WN,348,LGA,MDW
8,18,1342,-5,1622,-22,DL,1685,LGA,MCO
4,10,1352,-3,1628,-17,B6,1783,JFK,MCO
8,22,1247,-3,1406,-29,UA,1629,EWR,CLE
11,8,918,-3,1239,4,B6,223,JFK,LAX
4,28,1730,0,1923,4,US,449,EWR,CLT
11,22,1759,30,2015,34,EV,3849,EWR,CVG
2,26,859,-1,1232,27,DL,1885,LGA,MCO
2,4,923,-7,1218,-27,B6,375,LGA,FLL
7,12,1412,-3,1628,-1,DL,673,EWR,ATL
4,1,1437,-8,1643,-13,EV,5475,LGA,CLT
9,24,627,-3,805,-8,EV,4334,EWR,CMH
4,19,1630,135,1818,143,AA,337,LGA,ORD
11,17,1448,-7,1639,-6,MQ,2815,JFK,CLE
2,25,814,-1,1139,12,DL,1023,LGA,TPA
10,13,1255,-2,1440,-15,EV,3818,EWR,DTW
9,12,2130,210,53,240,UA,646,EWR,PBI
5,10,720,0,928,-7,WN,35,EWR,DEN
4,10,809,-1,1109,-14,DL,1271,JFK,FLL
6,3,1443,-7,1623,-12,MQ,4403,JFK,RDU
8,21,634,-4,828,-17,EV,4122,EWR,SDF
7,2,1519,-6,1728,-12,MQ,3532,LGA,XNA
4,15,1921,-9,2207,-23,AA,791,LGA,DFW
5,20,2059,104,2240,88,EV,5168,LGA,GSO
10,20,1442,-3,1550,-21,9E,3983,JFK,BWI
6,20,1626,6,1827,-26,9E,3341,JFK,DTW
2,15,1901,-2,2027,5,EV,4131,EWR,RIC
10,25,1134,-11,1431,-19,AA,1623,EWR,MIA
12,6,718,-3,941,-4,UA,390,EWR,MSY
12,26,1750,0,2040,-15,DL,1585,LGA,MCO
7,4,1336,-3,1440,-18,EV,4420,EWR,ORF
8,10,1554,-1,1731,-13,B6,1105,JFK,ORD
4,14,948,-7,1052,-16,B6,600,JFK,PWM
5,20,2342,133,35,116,EV,3807,EWR,PVD
6,15,2100,1,2242,-15,EV,4700,EWR,CLT
8,15,559,-1,701,2,US,2167,LGA,DCA
12,6,1246,-1,1640,26,UA,1663,EWR,SFO
5,12,1647,25,1800,25,EV,3839,EWR,DCA
8,21,1823,-4,2008,-26,US,425,JFK,CLT
3,19,2221,31,152,70,B6,325,JFK,TPA
9,12,741,-9,1024,-20,UA,297,EWR,LAX
5,9,1953,-7,2052,-27,US,2189,LGA,DCA
9,1,1538,88,1751,76,FL,350,LGA,ATL
10,12,1200,5,1330,-10,MQ,3572,LGA,CLE
8,7,2113,73,2243,67,UA,1128,LGA,ORD
5,15,1431,-4,1542,-18,9E,4205,JFK,BWI
7,19,1316,-12,1513,-17,9E,3698,EWR,CVG
5,28,1904,19,2221,31,B6,509,EWR,FLL
4,3,1845,-10,2012,-31,DL,1129,LGA,PIT
11,29,1019,1,1125,-12,EV,6181,EWR,IAD
1,9,1723,-6,1847,-15,EV,4480,EWR,PIT
7,11,1721,-9,1827,-21,B6,2580,EWR,BOS
10,13,835,-5,1010,-10,MQ,3531,LGA,RDU
1,31,825,26,1140,25,UA,1539,EWR,DFW
5,26,1322,-7,1517,-21,EV,4294,EWR,SAV
11,19,558,-2,837,3,EV,4137,EWR,ATL
12,29,1623,28,1820,14,EV,4576,EWR,GRR
1,15,1551,-4,1810,0,EV,3820,EWR,SDF
10,14,1211,-10,1316,-12,B6,34,JFK,BTV
6,9,1533,-5,1847,-9,B6,133,JFK,RSW
3,25,914,4,1306,-5,UA,1519,EWR,STT
7,20,948,19,1057,10,B6,586,JFK,ROC
12,25,1757,-8,1946,16,WN,1710,EWR,MDW
12,1,1920,-5,2226,-19,AA,2437,LGA,MIA
8,19,1347,-1,1502,-7,B6,308,JFK,PWM
3,21,744,-1,1034,-26,DL,183,JFK,SEA
7,14,1829,-6,1953,-17,MQ,3674,LGA,CLE
5,20,1713,-2,1958,-14,DL,503,JFK,SAN
2,4,555,-6,716,-9,EV,4708,EWR,MKE
5,29,821,-4,1014,-9,B6,219,JFK,CLT
5,13,1459,39,1605,27,EV,4284,EWR,ROC
10,4,539,-6,913,-20,B6,1403,JFK,SJU
3,16,2230,0,203,-9,B6,713,JFK,SJU
9,28,2010,-5,2131,-24,MQ,3535,JFK,CMH
2,11,1710,100,1958,63,AA,1039,JFK,FLL
12,18,1257,5,1405,-6,EV,6054,EWR,IAD
9,15,2056,-4,2236,-6,EV,4348,EWR,CLE
1,31,1356,11,1703,22,B6,1783,JFK,MCO
7,22,2018,163,2344,194,AA,1901,JFK,IAH
9,27,1941,-4,2037,-29,9E,3864,JFK,PHL
8,1,1341,161,1452,142,WN,3297,LGA,BNA
12,1,917,-4,1231,-4,B6,223,JFK,LAX
5,20,646,-5,850,-30,UA,781,LGA,DEN
3,7,1208,-1,1520,-19,UA,459,EWR,PHX
3,30,1749,-4,2003,-16,FL,623,LGA,ATL
2,20,604,-1,851,-16,B6,501,JFK,FLL
8,7,1629,-1,1926,-19,B6,1801,JFK,FLL
10,28,1624,54,2034,109,AA,133,JFK,LAX
6,18,NA,NA,NA,NA,EV,5714,JFK,IAD
10,13,2056,-4,2248,3,MQ,3384,LGA,CLT
1,20,1534,14,1831,-11,DL,2115,LGA,MIA
6,2,658,-2,1020,-14,DL,1865,JFK,SFO
10,16,752,-3,1003,-14,UA,561,LGA,DEN
1,8,1412,-3,1608,-14,EV,4687,EWR,CVG
3,9,1652,22,1836,3,B6,1085,JFK,CLT
9,7,1050,5,1327,-25,B6,971,LGA,FLL
7,10,1911,132,2031,128,EV,4091,EWR,IAD
6,11,854,-1,1115,-5,MQ,4619,LGA,ATL
6,21,825,-5,929,-21,AA,1838,JFK,BOS
11,19,1455,20,1637,12,EV,5391,LGA,MSN
7,13,836,6,939,-11,AA,1838,JFK,BOS
1,24,2309,19,1,7,B6,1018,JFK,BOS
8,23,1244,-1,1536,-14,AA,2041,JFK,MIA
8,28,1636,6,1925,-20,B6,1801,JFK,FLL
10,2,627,-3,823,-17,US,2085,LGA,CLT
10,11,2138,128,13,101,UA,493,EWR,TPA
1,30,NA,NA,NA,NA,EV,5038,LGA,BHM
4,14,1947,-3,2308,-3,DL,1854,LGA,FLL
1,12,915,-2,1403,-15,UA,1519,EWR,STT
12,8,1130,-5,1315,-15,MQ,3281,LGA,CMH
8,2,1445,88,1645,77,EV,4304,EWR,MSY
5,12,1151,-4,1257,-13,MQ,4425,JFK,DCA
8,25,1136,26,1408,-5,DL,1875,LGA,TPA
10,26,948,-2,1101,-9,WN,1689,EWR,MDW
5,17,2201,2,2258,-6,EV,4276,EWR,BDL
6,28,631,-4,743,-2,EV,4241,EWR,DCA
1,22,652,-8,821,-29,AA,305,LGA,ORD
2,26,1344,4,1631,-17,B6,83,JFK,SEA
1,10,633,8,907,-9,B6,79,JFK,MCO
5,4,1730,95,1929,75,DL,95,JFK,DTW
1,28,NA,NA,NA,NA,EV,4323,EWR,CVG
12,20,1424,-1,1648,-5,FL,1693,LGA,ATL
7,12,1202,2,1400,15,MQ,3572,LGA,CLE
3,15,1827,11,1958,-7,UA,1053,EWR,CLE
12,22,1400,60,1521,56,UA,1622,EWR,ORD
11,14,632,-3,855,-22,UA,1506,EWR,LAS
5,15,953,-7,1217,-3,MQ,4654,LGA,ATL
3,8,1635,100,1751,106,UA,1146,EWR,BOS
6,1,856,-4,1121,-18,DL,1747,LGA,ATL
4,11,850,6,958,-10,EV,4558,EWR,PWM
8,11,1418,-2,1608,-12,MQ,3588,LGA,MSP
5,24,1619,79,1859,91,EV,4377,EWR,JAX
3,19,632,-2,940,-11,UA,1276,EWR,AUS
2,8,1340,40,1519,39,AA,329,LGA,ORD
8,13,630,0,854,9,DL,575,EWR,ATL
9,19,1123,-6,1356,-4,B6,1211,JFK,LAS
10,12,700,0,1020,-5,DL,269,JFK,SFO
5,10,1738,39,1911,29,UA,1189,EWR,ORD
6,7,1307,7,1552,0,UA,636,LGA,IAH
11,12,811,-3,1034,-8,EV,4364,EWR,MCI
3,6,1623,128,1755,108,EV,4983,LGA,GSO
7,17,1924,4,2157,-13,AA,1691,EWR,DFW
2,2,2246,-7,17,2,B6,112,JFK,BUF
3,29,1232,46,1444,26,EV,3257,EWR,JAX
8,27,1755,-10,1956,3,OO,5568,LGA,CLE
6,2,758,-2,953,-16,DL,2137,JFK,DTW
1,31,1613,13,1845,11,FL,620,LGA,ATL
4,21,1405,0,1602,-12,EV,4087,EWR,IND
11,5,1148,-6,1412,3,EV,4567,EWR,MCI
5,5,1217,-8,1348,-17,AA,329,LGA,ORD
7,26,2153,52,153,53,B6,1103,JFK,SJU
7,29,1454,-5,1641,-13,EV,4118,EWR,DTW
10,31,1746,-9,2009,-6,MQ,3713,LGA,XNA
5,9,1515,30,1707,22,US,1445,LGA,CLT
3,31,1048,-2,1343,-19,DL,1903,LGA,SRQ
3,13,626,-4,915,10,EV,3828,EWR,ATL
6,13,625,-5,805,-25,EV,4166,EWR,GSP
5,14,2115,15,2329,-9,B6,399,LGA,MCO
6,18,1404,24,1513,17,EV,3852,EWR,BTV
4,7,649,-1,813,-9,UA,1730,LGA,ORD
3,6,1203,28,1334,4,MQ,4553,LGA,CLE
8,14,730,0,1039,14,AA,1757,JFK,TPA
7,11,1737,27,2032,-3,UA,512,JFK,SFO
4,3,654,-6,941,-17,UA,1627,EWR,PBI
5,23,NA,NA,NA,NA,EV,4517,EWR,MSP
9,11,1539,-6,2008,73,DL,31,JFK,SLC
1,26,650,-5,913,-14,B6,117,JFK,MSY
11,5,1705,-5,1856,-4,EV,4202,EWR,STL
3,18,655,-4,956,-3,AA,1815,JFK,MCO
4,4,632,-3,735,-4,B6,1002,JFK,BOS
9,3,928,-1,1123,-6,MQ,3565,LGA,CLT
11,2,1245,60,1514,70,DL,1358,EWR,ATL
9,17,1723,-7,1830,-17,B6,1516,JFK,SYR
5,23,1142,32,1436,121,WN,137,LGA,MDW
12,19,1720,-5,2011,-24,UA,342,EWR,FLL
7,24,1810,85,1903,45,9E,4013,JFK,PHL
1,27,1536,21,1904,20,UA,1111,EWR,SFO
3,11,1706,-4,1903,-9,US,1012,LGA,CLT
9,9,1055,-5,1339,0,DL,1647,LGA,ATL
11,29,2105,-10,2251,-24,MQ,3384,LGA,CLT
7,30,1146,11,1406,-9,UA,1519,EWR,MCO
3,28,1449,-6,1642,10,9E,3318,JFK,BUF
9,9,652,-7,841,-18,MQ,3676,LGA,CLT
2,3,1751,-9,2023,-35,B6,9,JFK,MCO
1,18,1949,-11,2131,-8,UA,1574,EWR,CLE
1,3,1712,36,1959,16,B6,143,JFK,PBI
1,30,2050,21,2313,40,EV,4348,EWR,MSP
3,15,1800,-5,1953,-2,MQ,4626,LGA,CMH
9,21,1252,53,1612,79,B6,323,JFK,LAX
5,3,1759,4,1943,13,WN,3962,LGA,MDW
9,3,625,0,730,-10,WN,1708,LGA,MDW
8,14,1700,0,1955,17,DL,1499,LGA,ATL
5,21,1108,-7,1249,-16,MQ,4485,LGA,CMH
2,24,1448,-7,1724,-3,EV,3828,EWR,JAX
5,27,2111,16,2239,24,MQ,3744,EWR,ORD
4,27,1556,-3,1815,-20,DL,847,LGA,ATL
11,8,1654,4,1931,11,WN,356,LGA,DEN
11,13,1255,-5,1521,-29,AA,1145,LGA,DFW
11,27,1245,0,1549,12,B6,383,JFK,MCO
10,3,952,-8,1239,-5,DL,1847,LGA,ATL
12,10,901,-4,1325,60,VX,161,EWR,LAX
3,5,556,-4,831,-18,B6,79,JFK,MCO
6,5,555,-5,842,-8,AA,707,LGA,DFW
4,9,1641,9,1949,-19,UA,1284,EWR,SFO
6,24,1849,-6,2233,28,VX,169,EWR,LAX
12,19,1547,17,1720,-3,UA,267,LGA,CLE
1,22,1636,-9,1832,-6,US,123,EWR,CLT
9,5,2104,-3,42,-26,UA,1071,EWR,BQN
8,23,754,-6,1013,-8,B6,677,JFK,JAX
10,30,1704,-6,1901,-13,US,894,LGA,CLT
9,28,1831,7,1951,-15,UA,1053,EWR,CLE
2,26,707,-8,1022,-23,AA,443,JFK,MIA
12,23,1807,67,2114,79,AA,45,JFK,LAS
4,25,1956,116,2332,127,UA,1645,EWR,SAT
7,30,950,80,1154,89,MQ,3407,LGA,CMH
1,3,633,-1,1032,40,UA,910,EWR,AUS
5,18,1709,-1,1829,-46,AA,1351,JFK,ORD
3,7,813,14,947,11,UA,279,EWR,ORD
6,16,1118,8,1400,-13,DL,1875,LGA,TPA
10,11,1255,15,1422,-16,9E,3291,EWR,DTW
3,30,1754,-5,2025,-29,B6,391,LGA,MCO
1,10,1255,-5,1417,-23,AA,329,LGA,ORD
5,10,2115,50,8,35,UA,771,JFK,LAX
4,25,2005,171,2239,209,EV,4645,EWR,CHS
11,27,1026,3,1232,14,US,1745,EWR,CLT
4,4,1254,-5,1406,-14,EV,4158,EWR,RIC
7,31,1225,-5,1514,-44,DL,2098,LGA,MIA
6,8,723,-2,1042,2,AA,443,JFK,MIA
6,21,2111,1,2239,-4,B6,702,JFK,BUF
11,7,2202,56,55,72,B6,1677,JFK,JAX
12,6,1132,2,1446,9,DL,1875,LGA,TPA
7,19,756,-4,949,-16,DL,2119,LGA,MSP
2,17,1017,-3,1250,-40,AA,731,LGA,DFW
5,5,1055,-5,1157,-16,US,2171,LGA,DCA
2,14,1936,-4,2246,6,AA,1787,JFK,TPA
7,3,1243,-2,1533,-2,AA,745,LGA,DFW
2,4,1808,-7,2018,-20,DL,927,JFK,DTW
9,2,2311,109,125,92,EV,4504,EWR,JAX
12,9,758,4,1130,36,UA,1115,EWR,TPA
4,13,1408,28,1521,22,B6,602,JFK,PWM
9,1,1916,26,2040,15,MQ,3674,LGA,CLE
5,21,632,-3,838,-6,EV,4393,EWR,IND
1,20,2031,39,2157,55,EV,4312,EWR,DCA
5,29,833,-6,1117,-26,B6,175,JFK,SEA
6,29,824,-6,931,-19,AA,1838,JFK,BOS
6,13,614,14,721,3,EV,5747,LGA,IAD
9,30,1805,-10,1934,-13,9E,3513,LGA,MKE
3,11,2210,65,2359,60,EV,4700,EWR,CLT
8,28,2241,61,5,70,MQ,3621,JFK,DCA
4,4,953,-8,1217,-5,EV,4405,EWR,SAV
3,18,1203,3,1406,6,US,1443,JFK,CLT
4,19,1012,13,1233,12,US,29,JFK,PHX
6,10,NA,NA,NA,NA,US,2179,LGA,DCA
10,4,759,-6,1036,-30,DL,1109,LGA,TPA
1,21,918,-3,1008,-21,B6,1004,JFK,BOS
4,23,1837,125,2046,142,EV,4411,EWR,MEM
1,30,1706,16,1841,21,AA,1790,JFK,BOS
1,20,1330,0,1620,3,B6,525,EWR,MCO
8,27,1209,-6,1311,-18,EV,3807,EWR,ORF
8,22,644,-6,929,-2,B6,525,JFK,TPA
4,23,1418,8,1536,14,B6,1010,JFK,BOS
12,28,1348,19,1459,19,B6,308,JFK,PWM
7,7,1051,22,1328,8,B6,1,JFK,FLL
3,8,NA,NA,NA,NA,US,2138,LGA,BOS
8,9,2203,272,2330,281,B6,2580,EWR,BOS
4,19,1535,65,1627,50,EV,4434,EWR,MHT
12,19,1015,115,1237,104,9E,3519,LGA,IND
4,25,1659,149,1801,144,EV,4434,EWR,MHT
10,21,1834,0,2155,20,9E,3325,JFK,DFW
3,3,1933,-2,2255,22,UA,1654,EWR,SAN
8,28,613,-7,746,-31,EV,4963,EWR,MSP
8,24,1251,-6,1439,-19,US,1747,LGA,CLT
7,16,818,-12,1000,-25,MQ,3407,LGA,CMH
3,20,921,46,1037,36,EV,4224,EWR,PWM
5,4,NA,NA,NA,NA,9E,4203,JFK,IND
12,8,2058,40,33,80,B6,153,JFK,PBI
1,26,1956,-4,2125,-12,EV,4125,EWR,GSO
3,8,542,12,830,3,UA,1714,LGA,IAH
5,13,657,-3,1006,-4,AA,2279,LGA,MIA
8,24,1647,12,1932,-12,B6,423,JFK,LAX
6,11,1719,-1,1850,1,EV,3839,EWR,BUF
12,27,645,0,829,-11,EV,4099,EWR,STL
8,4,1711,11,1953,13,DL,1499,LGA,ATL
8,9,2009,64,2222,74,9E,3525,JFK,ORD
3,19,1840,5,2056,16,DL,2131,LGA,DTW
10,24,1647,2,1926,10,DL,2042,EWR,ATL
4,21,2357,-2,345,6,B6,727,JFK,BQN
9,16,1835,15,2121,-24,DL,83,JFK,MIA
12,18,1707,2,2013,-2,AA,67,JFK,SAN
1,6,1655,-5,2134,-30,DL,329,JFK,SJU
1,18,1742,22,1932,17,AA,1351,JFK,ORD
5,21,1314,14,1528,9,EV,4898,EWR,ATL
10,14,1201,1,1321,4,US,2179,LGA,DCA
1,18,1758,-2,1907,-8,B6,1016,JFK,BOS
6,17,1313,4,1426,2,B6,604,JFK,PWM
6,1,1124,-7,1410,-34,DL,2044,LGA,MIA
5,29,1038,8,1358,8,VX,23,JFK,SFO
8,16,2136,-4,2300,0,MQ,3621,JFK,DCA
3,21,1846,13,2119,-5,B6,711,JFK,LAS
8,16,858,-2,1135,-30,UA,1691,EWR,LAX
9,18,1028,-2,1339,-11,VX,23,JFK,SFO
5,30,1905,50,2207,88,9E,3285,JFK,DTW
4,5,1445,-5,1631,-4,MQ,4403,JFK,RDU
9,30,1424,10,1525,-9,EV,5712,JFK,IAD
3,16,1420,20,1608,33,WN,3748,LGA,BNA
4,21,2202,57,2357,52,MQ,4573,LGA,DTW
7,17,1027,-3,1302,-23,AA,19,JFK,LAX
4,16,639,-1,837,-14,EV,4150,EWR,CVG
9,24,1158,43,1332,37,MQ,3466,LGA,RDU
12,7,802,-3,1242,-22,AA,1357,JFK,SJU
8,6,1227,-3,1545,-13,DL,2098,LGA,MIA
8,19,1733,-2,1921,-7,US,687,EWR,CLT
3,13,1352,-7,1557,-3,EV,4370,EWR,CHS
9,24,1345,0,1653,-7,AA,1073,LGA,MIA
7,25,1537,-8,1859,-7,DL,1982,LGA,MIA
8,22,1210,55,1453,53,AA,739,LGA,DFW
4,2,623,-7,834,4,MQ,4576,LGA,CLT
12,26,1950,15,2101,6,EV,5714,JFK,IAD
12,18,858,8,1239,26,UA,1581,EWR,SEA
9,19,829,-1,1030,-17,EV,4864,EWR,MCI
1,7,1648,28,1937,23,UA,559,EWR,MCO
5,11,1538,16,1742,-13,UA,215,LGA,DEN
4,23,852,-8,1124,-3,DL,485,EWR,ATL
3,9,1503,15,1604,8,EV,4363,EWR,BOS
3,24,1300,15,1623,23,AA,2253,LGA,MIA
12,7,1209,-7,1519,-7,B6,1129,JFK,RSW
4,7,1444,-1,1555,-9,9E,3452,JFK,BOS
10,26,1608,8,1800,5,MQ,2793,JFK,CMH
10,8,1749,-10,2058,6,B6,299,LGA,MCO
7,24,920,0,1127,-6,EV,4952,LGA,CLT
2,17,809,-1,1024,-18,DL,269,JFK,ATL
10,4,2052,33,2325,45,EV,4333,EWR,TUL
4,26,1418,38,1525,26,B6,602,JFK,PWM
8,11,557,-3,743,-8,EV,5068,EWR,DTW
8,3,1905,4,2222,9,B6,201,JFK,FLL
7,21,1601,-6,1758,-13,EV,4092,EWR,DAY
4,1,1105,4,1423,-10,UA,73,EWR,SFO
5,24,1828,-1,2004,-29,US,1973,EWR,CLT
11,9,1702,2,1951,-4,AA,211,JFK,IAH
7,11,1303,-7,1553,-7,UA,254,EWR,PBI
12,13,1923,3,2057,2,WN,152,LGA,MKE
3,20,1831,-2,2121,-3,B6,711,JFK,LAS
8,7,1344,45,1613,39,DL,781,LGA,ATL
8,29,912,-3,1033,-6,DL,873,JFK,BOS
5,14,1322,-8,1600,-22,B6,431,LGA,SRQ
3,27,1820,0,1955,-10,AA,353,LGA,ORD
1,12,2020,-9,2107,-32,9E,3609,JFK,PHL
10,20,955,-5,1214,-20,9E,3573,LGA,IND
2,28,913,-7,1202,-43,AA,721,LGA,DFW
10,21,1208,-7,1506,-4,AA,1143,LGA,DFW
9,18,851,-9,954,-25,US,2140,LGA,BOS
8,30,723,-3,956,-52,UA,1296,EWR,SFO
11,12,1214,-1,1508,-7,UA,701,EWR,IAH
11,7,1750,50,2011,58,9E,3932,EWR,CVG
11,20,954,-6,1116,-20,UA,673,LGA,ORD
12,28,555,-5,745,-18,EV,4166,EWR,GSP
9,27,638,8,809,1,EV,4424,EWR,RDU
7,6,613,-2,819,11,US,1042,JFK,CLT
9,11,1248,-12,1347,-47,UA,687,LGA,ORD
7,21,551,-9,658,-26,UA,635,LGA,ORD
10,27,758,-7,1045,-21,DL,1109,LGA,TPA
7,15,601,1,837,-3,WN,488,EWR,HOU
2,16,1333,48,1639,52,DL,1685,LGA,MCO
4,15,807,-7,1214,NA,EV,4625,EWR,CHS
12,22,1546,51,1737,47,MQ,3391,LGA,CMH
5,15,1554,-1,1802,-47,DL,161,JFK,LAS
4,3,541,-4,913,-14,B6,709,JFK,SJU
6,12,1243,-2,1521,-22,B6,505,EWR,FLL
6,27,920,-10,1111,-25,EV,4380,EWR,MSP
8,27,746,-6,901,-12,B6,2702,JFK,BUF
2,24,1052,-8,1154,-21,US,2171,LGA,DCA
4,29,1510,-5,1715,-25,MQ,4309,JFK,IND
11,8,1428,-1,1721,-6,DL,1902,LGA,PBI
2,26,1252,-8,1403,-3,US,2128,LGA,BOS
2,21,NA,NA,NA,NA,DL,1545,LGA,MCI
7,26,1244,-5,1529,-12,UA,824,LGA,IAH
10,2,1113,-7,1220,-10,B6,1307,JFK,IAD
12,12,816,-9,1001,-4,MQ,3272,LGA,CLE
4,19,1402,47,1708,56,B6,431,LGA,SRQ
2,28,639,-6,826,-20,US,1281,EWR,CLT
4,3,855,-5,1005,-20,US,2167,LGA,DCA
8,1,2138,-2,2258,-2,MQ,3621,JFK,DCA
1,26,1827,-8,2058,-7,9E,3579,JFK,CHS
2,11,2137,212,2257,202,WN,389,LGA,MDW
5,7,1400,-10,1453,-27,EV,4434,EWR,MHT
7,16,1955,55,2131,75,US,2187,LGA,DCA
7,28,1235,6,1516,1,UA,1454,LGA,IAH
5,21,639,-6,929,-17,B6,135,JFK,RSW
11,20,1210,-9,1356,-20,EV,3806,EWR,DAY
8,22,1023,38,1157,32,AA,317,LGA,ORD
3,25,NA,NA,NA,NA,DL,1643,JFK,SEA
6,18,2118,18,2338,19,DL,1247,LGA,ATL
12,1,1043,8,1256,-14,EV,4679,EWR,JAX
9,13,653,-2,913,-7,AA,1263,JFK,LAS
11,23,1713,-2,1907,-8,AA,199,JFK,ORD
4,26,1006,6,1320,27,UA,517,EWR,TPA
5,18,512,-3,740,-20,UA,1695,EWR,IAH
12,26,1917,47,2116,22,DL,2331,JFK,DTW
10,27,1139,-6,1344,-19,DL,1358,EWR,ATL
10,14,1354,-8,1541,-24,EV,4193,EWR,MSP
12,5,1636,6,1948,33,UA,1064,EWR,IAH
4,17,554,-6,852,-2,B6,507,EWR,FLL
8,20,1723,-1,1959,-16,UA,1109,EWR,MCO
7,11,1334,4,1606,-19,B6,505,EWR,FLL
4,9,1957,-3,2118,-6,DL,985,JFK,BOS
1,9,1841,-14,24,NA,VX,29,JFK,SFO
10,22,1707,-8,1811,-19,B6,2580,EWR,BOS
11,22,1901,1,2245,-6,DL,435,JFK,SFO
12,3,1643,8,1839,14,AA,343,LGA,ORD
11,11,1328,-1,1431,-9,B6,308,JFK,PWM
5,22,11,76,127,68,B6,112,JFK,BUF
6,18,1645,6,1956,26,B6,547,EWR,PBI
2,20,1357,72,1646,61,B6,85,JFK,FLL
11,17,937,-8,1231,1,VX,251,JFK,LAS
9,22,2254,49,9,38,EV,5311,LGA,BGR
12,2,1603,3,1714,-5,US,2187,LGA,DCA
12,10,1858,23,2210,5,DL,442,JFK,SEA
4,11,815,-4,1035,14,EV,4676,EWR,GRR
2,28,1751,31,1926,21,MQ,4479,LGA,RDU
3,28,748,98,854,88,EV,4354,EWR,IAD
5,19,1536,7,1647,0,EV,3824,EWR,BNA
8,12,911,-4,1014,-25,DL,867,JFK,BOS
1,20,1334,4,1705,0,WN,1078,EWR,PHX
4,9,1253,-6,1456,0,US,1459,LGA,CLT
12,18,650,5,901,4,9E,3769,EWR,CVG
9,16,731,61,911,58,EV,4334,EWR,CMH
11,15,1153,-7,1252,-17,US,2146,LGA,BOS
6,12,710,-5,1013,3,VX,399,JFK,LAX
1,24,1126,-4,1302,-13,WN,145,EWR,STL
2,6,721,16,951,11,MQ,4534,LGA,XNA
8,20,1603,18,1947,-18,DL,4,JFK,SJU
2,10,1214,-6,1417,27,MQ,3697,EWR,ORD
3,17,1154,-6,1311,-4,9E,3483,JFK,BOS
7,21,1454,-6,1612,-10,US,2179,LGA,DCA
6,26,930,0,1159,-19,B6,199,LGA,MCO
7,20,1623,38,2025,24,DL,4,JFK,SJU
3,31,935,-1,1235,-3,B6,1101,JFK,FLL
7,6,1823,-6,1937,-19,EV,4131,EWR,RIC
10,4,824,-6,1136,-14,UA,617,EWR,SFO
11,14,1847,7,2156,0,DL,2139,LGA,MIA
1,19,1613,-2,1806,-7,9E,4183,JFK,RDU
2,9,NA,NA,NA,NA,DL,402,JFK,BOS
12,24,759,-1,1110,12,DL,2381,JFK,MCO
10,26,2028,63,2224,35,9E,3304,JFK,MSY
4,9,907,2,1140,-14,B6,57,JFK,PBI
7,28,2114,74,7,83,UA,604,EWR,IAH
2,25,827,12,1014,4,MQ,4490,LGA,CMH
7,31,1004,1,1141,6,FL,353,LGA,CAK
1,27,1419,-1,1754,124,MQ,3728,EWR,ORD
10,15,723,-2,956,-12,UA,212,EWR,IAH
11,23,1622,-3,1825,5,9E,2933,JFK,RDU
12,11,555,-5,856,-9,AA,1175,LGA,MIA
5,20,2054,114,2220,103,UA,1112,LGA,ORD
9,29,711,-4,952,-18,VX,399,JFK,LAX
2,7,2017,57,2151,30,9E,3373,JFK,RDU
11,10,1627,-2,1942,16,B6,283,JFK,MCO
12,30,NA,NA,NA,NA,UA,1081,EWR,SFO
7,3,1940,10,2237,-27,UA,1532,EWR,SFO
6,30,1842,94,2244,131,UA,512,JFK,SFO
10,6,2047,18,2331,-6,UA,1615,EWR,AUS
8,27,1200,-4,1349,-34,UA,998,EWR,PHX
4,22,1744,134,2036,117,9E,3325,JFK,DFW
9,23,1910,10,2118,-36,9E,3429,JFK,JAX
2,25,714,-6,827,-21,FL,850,LGA,MKE
8,20,1527,8,1809,-4,UA,1600,EWR,LAX
2,18,1953,13,2049,-1,EV,4312,EWR,DCA
4,15,1326,58,1525,48,EV,4666,EWR,IND
3,3,1819,-5,2017,12,UA,1217,EWR,CLE
11,6,1719,-10,2015,24,F9,837,LGA,DEN
12,31,2054,-7,22,36,B6,499,LGA,MCO
12,4,1503,6,1711,13,EV,4113,EWR,CLT
3,21,1722,-3,1841,6,EV,4373,EWR,DCA
9,17,1203,-7,1450,-20,UA,1595,EWR,SNA
8,29,546,-14,850,-1,B6,371,LGA,FLL
6,21,641,-4,753,1,B6,318,JFK,BOS
12,12,2032,11,2349,-8,B6,915,JFK,SFO
